A12 41 A33 A41 5700 A63 A71 4 A93 A101 1 A123 53 A143 A152 2 A174 2 A191 A201 1
A12 18 A31 A43 18187 A63 A74 3 A93 A101 3 A123 48 A143 A152 3 A173 2 A192 A201 1
A14 37 A32 A48 17646 A61 A71 4 A93 A101 2 A124 66 A143 A152 2 A172 2 A192 A201 1
A12 64 A34 A46 8628 A61 A75 1 A93 A101 3 A123 24 A143 A152 3 A172 2 A192 A201 1
A11 38 A32 A40 2131 A61 A74 3 A93 A101 2 A124 33 A143 A152 3 A173 2 A191 A201 2
A13 67 A34 A44 7049 A61 A73 1 A93 A101 4 A121 33 A143 A152 1 A172 2 A192 A201 1
A14 28 A32 A46 14847 A61 A73 2 A93 A101 2 A123 34 A143 A152 3 A174 2 A191 A201 2
A14 27 A33 A43 13925 A61 A72 3 A92 A101 3 A122 38 A143 A151 2 A173 2 A191 A201 1
A13 15 A33 A40 4836 A61 A73 2 A93 A101 3 A121 31 A143 A152 4 A173 1 A191 A201 2
A11 21 A32 A49 8680 A61 A75 3 A91 A101 1 A121 62 A143 A152 2 A173 1 A192 A201 1
A14 18 A32 A44 2595 A61 A75 1 A92 A101 4 A123 60 A142 A153 4 A173 1 A192 A201 1
A14 30 A32 A41 16709 A61 A71 4 A93 A103 2 A121 64 A143 A153 3 A173 1 A192 A201 1
A11 63 A30 A48 9798 A65 A74 1 A92 A101 4 A121 49 A143 A152 1 A173 2 A191 A201 1
A12 49 A32 A41 6127 A63 A74 1 A92 A103 3 A124 52 A143 A152 3 A174 2 A192 A201 1
A14 20 A33 A42 7035 A61 A74 1 A93 A101 1 A124 47 A143 A152 3 A173 1 A192 A201 1
A14 56 A34 A410 16083 A61 A72 3 A93 A101 3 A123 21 A143 A152 4 A173 1 A192 A201 2
A14 11 A34 A40 5172 A61 A72 4 A93 A101 3 A124 27 A143 A152 2 A173 1 A192 A201 1
A14 30 A34 A41 4936 A61 A73 2 A93 A101 3 A124 29 A143 A152 1 A173 1 A191 A201 2
A12 49 A34 A46 14657 A61 A75 1 A92 A101 2 A123 29 A143 A152 1 A173 2 A192 A201 1
A12 53 A33 A410 12455 A61 A73 3 A91 A101 3 A121 43 A143 A152 1 A173 1 A192 A201 2
A14 6 A32 A41 13429 A61 A73 2 A93 A101 4 A124 40 A143 A152 1 A172 2 A192 A201 1
A14 67 A34 A45 16774 A65 A75 1 A92 A101 4 A123 60 A143 A152 2 A174 2 A192 A201 1
A14 47 A33 A42 18423 A61 A74 2 A93 A101 1 A122 64 A142 A152 1 A173 2 A191 A201 1
A14 56 A32 A43 266 A61 A75 1 A92 A101 4 A122 27 A143 A152 4 A173 1 A192 A201 2
A12 27 A32 A48 13624 A64 A73 2 A93 A101 3 A122 38 A143 A152 4 A173 1 A192 A201 1
A12 63 A32 A42 17098 A61 A72 2 A93 A101 3 A124 39 A143 A152 1 A173 2 A191 A201 1
A14 6 A32 A410 6206 A61 A75 4 A93 A101 4 A122 28 A143 A152 1 A173 1 A192 A201 1
A14 23 A34 A45 16723 A61 A73 4 A93 A101 1 A124 40 A143 A152 2 A173 1 A191 A201 1
A14 49 A32 A40 5065 A61 A72 1 A93 A101 1 A124 47 A143 A151 2 A172 2 A191 A201 1
A14 18 A32 A46 3093 A63 A73 3 A92 A101 4 A123 27 A143 A152 1 A173 2 A192 A201 1
A14 28 A34 A48 16222 A61 A71 4 A92 A101 2 A123 23 A141 A152 2 A172 1 A192 A201 2
A12 20 A32 A48 17603 A61 A73 2 A92 A101 2 A122 58 A143 A152 3 A173 2 A191 A201 1
A12 12 A32 A42 1344 A61 A75 4 A93 A101 2 A121 29 A143 A152 1 A172 1 A191 A201 2
A11 41 A31 A410 6374 A61 A75 4 A92 A103 2 A121 19 A141 A151 2 A173 1 A191 A201 1
A13 51 A34 A40 1654 A65 A75 1 A93 A101 4 A124 71 A143 A152 4 A173 2 A191 A201 1
A11 63 A34 A49 4232 A63 A72 4 A92 A101 1 A122 60 A143 A151 1 A173 2 A191 A201 2
A12 66 A32 A45 12765 A61 A73 4 A93 A103 3 A121 19 A143 A152 1 A173 1 A191 A201 1
A13 5 A34 A49 16040 A61 A71 2 A93 A101 3 A121 72 A143 A152 4 A173 2 A191 A201 1
A12 14 A32 A46 12455 A61 A75 4 A92 A101 4 A124 57 A143 A152 4 A172 1 A192 A201 2
A13 67 A34 A40 12998 A65 A73 2 A92 A101 3 A122 64 A143 A152 2 A173 2 A192 A201 1
A11 24 A34 A40 3342 A61 A74 4 A92 A101 2 A124 23 A143 A152 4 A173 1 A192 A201 1
A11 21 A34 A45 14221 A61 A74 4 A93 A101 1 A122 67 A143 A152 3 A172 2 A192 A201 1
A14 67 A30 A44 14866 A61 A73 3 A93 A101 4 A123 40 A143 A152 1 A172 1 A191 A201 1
A12 41 A34 A49 5183 A61 A73 4 A92 A101 1 A121 44 A143 A151 3 A173 1 A192 A201 1
A11 35 A34 A41 5176 A61 A75 2 A93 A101 4 A123 71 A141 A152 2 A172 2 A192 A201 1
A12 14 A32 A48 4219 A61 A75 2 A92 A101 4 A123 24 A143 A153 4 A173 1 A192 A201 1
A14 48 A34 A44 3215 A61 A73 1 A93 A101 4 A121 50 A143 A152 1 A172 1 A191 A201 2
A11 36 A32 A41 4569 A61 A73 1 A93 A101 4 A123 66 A143 A152 4 A173 1 A191 A201 1
A14 44 A34 A410 9225 A61 A75 3 A93 A101 1 A123 29 A141 A152 4 A172 1 A192 A201 1
A11 11 A32 A45 7358 A65 A71 2 A92 A101 3 A123 28 A143 A152 2 A173 1 A192 A201 1
A11 14 A33 A410 9391 A61 A73 2 A93 A101 4 A124 65 A143 A152 2 A174 2 A192 A201 2
A12 54 A32 A48 16678 A61 A72 2 A93 A101 2 A122 57 A143 A152 2 A173 1 A191 A201 2
A13 44 A32 A43 2060 A62 A73 3 A92 A101 4 A123 73 A143 A152 2 A173 1 A191 A201 2
A14 20 A32 A41 10523 A61 A71 2 A92 A101 1 A124 52 A143 A152 1 A173 1 A192 A201 2
A14 49 A30 A44 9271 A62 A73 1 A93 A101 4 A124 49 A143 A152 3 A172 2 A192 A201 1
A14 35 A32 A41 6614 A65 A72 3 A93 A101 2 A124 30 A143 A153 3 A172 2 A191 A201 1
A12 57 A32 A41 2831 A61 A73 1 A93 A101 1 A122 69 A141 A152 1 A172 1 A192 A201 1
A12 23 A32 A45 941 A65 A75 1 A93 A101 4 A124 62 A143 A152 4 A174 1 A191 A201 1
A14 36 A32 A410 1181 A61 A75 3 A93 A101 2 A123 34 A143 A152 1 A173 2 A192 A201 1
A12 43 A32 A49 13378 A61 A75 4 A91 A101 1 A121 56 A143 A151 3 A173 2 A192 A201 1
A12 35 A34 A43 14476 A61 A74 4 A91 A101 4 A124 21 A143 A152 3 A174 1 A192 A201 1
A11 5 A31 A45 14111 A61 A71 1 A94 A101 2 A123 20 A141 A152 1 A174 2 A191 A201 2
A11 36 A34 A46 15725 A63 A72 4 A93 A101 1 A121 70 A143 A152 2 A173 1 A191 A201 1
A14 33 A34 A45 3656 A64 A75 2 A93 A101 4 A121 23 A143 A152 4 A173 1 A192 A201 1
A14 36 A33 A48 8589 A65 A73 3 A93 A101 1 A124 29 A143 A152 1 A173 1 A191 A201 1
A14 29 A32 A43 17666 A65 A72 1 A94 A101 2 A121 43 A142 A153 3 A172 2 A192 A201 1
A12 25 A34 A40 17945 A64 A74 2 A93 A101 4 A121 53 A143 A152 2 A173 1 A192 A201 1
A11 69 A32 A46 8829 A62 A73 4 A93 A101 4 A122 53 A143 A151 4 A173 1 A191 A201 1
A11 41 A31 A42 3371 A61 A73 2 A93 A103 4 A121 40 A143 A152 3 A174 2 A192 A201 1
A11 49 A32 A45 16196 A61 A75 4 A92 A101 2 A124 55 A143 A152 4 A173 1 A191 A201 1
A13 18 A34 A41 3998 A61 A75 1 A93 A101 3 A122 40 A143 A153 2 A173 1 A192 A201 1
A14 47 A30 A49 527 A63 A73 2 A92 A101 4 A123 73 A143 A152 3 A173 1 A192 A201 1
A14 52 A32 A40 11813 A61 A75 3 A93 A101 2 A124 29 A143 A152 2 A172 2 A192 A201 1
A12 64 A34 A45 7042 A61 A74 1 A93 A101 1 A123 50 A143 A153 1 A173 2 A191 A201 1
A14 70 A34 A45 14168 A61 A75 2 A93 A101 1 A122 53 A143 A152 1 A173 1 A192 A201 1
A14 9 A32 A44 10624 A61 A71 2 A93 A102 2 A124 49 A143 A153 4 A173 2 A192 A202 2
A13 12 A31 A44 4925 A61 A72 4 A92 A102 3 A122 63 A143 A152 2 A173 1 A191 A201 1
A14 9 A34 A40 1420 A61 A74 1 A92 A101 2 A122 71 A143 A153 2 A172 1 A191 A201 2
A12 35 A32 A410 8931 A62 A75 1 A94 A101 1 A123 26 A143 A152 4 A173 2 A191 A201 2
A11 44 A32 A44 10967 A61 A74 1 A94 A101 1 A124 38 A143 A152 4 A173 2 A192 A201 2
A12 11 A32 A41 12700 A62 A72 1 A92 A101 4 A124 60 A143 A152 4 A173 1 A192 A201 2
A14 53 A34 A46 10930 A61 A72 4 A94 A101 3 A124 52 A141 A153 1 A173 2 A192 A201 2
A11 65 A33 A42 10318 A61 A75 3 A93 A101 2 A124 22 A141 A152 4 A172 2 A192 A201 1
A11 65 A34 A43 2712 A61 A72 1 A93 A101 1 A124 36 A143 A152 1 A172 2 A192 A201 1
A11 10 A34 A42 13900 A61 A73 4 A91 A101 1 A124 69 A143 A152 4 A173 1 A191 A201 1
A11 7 A32 A42 537 A61 A71 3 A93 A101 1 A121 22 A143 A152 2 A173 1 A191 A201 1
A14 9 A32 A43 1411 A61 A72 3 A93 A103 2 A122 38 A143 A152 2 A173 2 A191 A201 1
A14 61 A32 A44 16763 A61 A74 4 A93 A101 2 A123 27 A143 A152 4 A174 1 A192 A202 1
A12 25 A32 A40 2613 A61 A74 1 A93 A101 3 A123 34 A143 A152 4 A172 1 A192 A201 2
A11 29 A32 A43 6233 A61 A73 3 A93 A101 4 A121 44 A143 A151 1 A171 2 A192 A201 1
A12 6 A34 A48 16777 A62 A72 1 A93 A103 4 A122 56 A143 A152 3 A173 1 A191 A201 1
A12 44 A32 A410 8457 A64 A75 1 A92 A101 4 A122 43 A143 A152 1 A173 2 A192 A201 1
A11 63 A34 A46 15008 A61 A72 2 A92 A101 1 A123 22 A141 A152 2 A173 1 A192 A201 1
A12 17 A32 A49 494 A65 A73 1 A92 A101 4 A124 59 A141 A152 4 A173 1 A192 A201 1
A12 15 A32 A44 17560 A61 A75 2 A91 A101 1 A124 63 A143 A152 2 A173 2 A192 A202 1
A14 15 A33 A410 3428 A62 A72 3 A93 A101 3 A124 59 A143 A152 3 A172 1 A191 A201 1
A14 16 A32 A43 2426 A62 A75 4 A93 A101 1 A124 56 A143 A152 1 A174 2 A192 A201 1
A11 28 A33 A48 5252 A62 A72 2 A93 A101 3 A122 71 A141 A152 2 A172 1 A192 A201 1
A12 48 A32 A49 1136 A61 A73 4 A92 A101 3 A122 37 A141 A152 1 A173 1 A192 A201 1
A14 22 A32 A46 13971 A61 A73 3 A93 A101 4 A122 32 A143 A151 4 A173 1 A191 A201 1
A12 58 A32 A46 12392 A61 A75 1 A91 A101 4 A123 39 A143 A152 2 A173 2 A191 A201 1
A14 48 A32 A44 2904 A61 A73 3 A92 A101 1 A121 33 A143 A152 3 A173 1 A191 A201 1
A14 11 A32 A43 12234 A61 A73 4 A92 A101 2 A123 21 A143 A152 1 A173 1 A192 A201 1
A11 56 A33 A410 18005 A61 A75 3 A93 A101 4 A123 55 A143 A151 1 A173 2 A192 A201 1
A11 58 A34 A40 7385 A61 A73 1 A92 A101 4 A122 71 A143 A153 3 A172 2 A192 A201 1
A14 35 A32 A410 570 A61 A73 3 A93 A101 2 A124 68 A143 A152 2 A172 1 A192 A201 1
A11 54 A34 A410 4904 A63 A73 1 A92 A101 2 A123 64 A143 A152 2 A173 2 A192 A201 2
A13 47 A32 A46 16381 A65 A74 2 A93 A101 4 A121 34 A143 A152 1 A173 2 A191 A201 1
A14 21 A33 A40 11020 A65 A71 4 A93 A101 2 A122 32 A143 A152 3 A173 2 A192 A201 2
A13 25 A31 A40 6803 A61 A71 1 A94 A101 1 A123 27 A143 A152 1 A172 2 A192 A201 1
A12 40 A32 A44 11809 A63 A74 1 A93 A102 3 A122 65 A143 A152 1 A173 1 A191 A201 1
A14 59 A32 A49 9259 A65 A73 3 A94 A101 3 A121 25 A143 A152 4 A172 2 A191 A201 2
A12 62 A32 A45 13732 A61 A75 2 A93 A101 4 A123 32 A141 A152 2 A174 1 A192 A201 2
A13 6 A31 A42 7748 A61 A75 1 A93 A101 4 A124 24 A141 A152 2 A173 1 A191 A201 2
A14 31 A32 A42 6886 A65 A74 2 A92 A103 1 A122 39 A141 A152 4 A173 1 A192 A201 1
A12 38 A32 A46 7612 A61 A75 2 A92 A101 2 A124 33 A141 A152 2 A174 2 A192 A201 1
A14 64 A34 A45 16645 A61 A74 3 A92 A101 4 A124 70 A143 A153 2 A173 2 A191 A201 2
A14 57 A32 A49 16828 A61 A72 1 A93 A101 3 A121 26 A143 A152 2 A172 1 A191 A201 1
A11 66 A32 A45 2787 A61 A75 3 A93 A101 1 A123 52 A142 A153 3 A173 1 A192 A201 2
A11 10 A32 A44 15466 A65 A72 4 A93 A101 1 A122 58 A143 A151 4 A173 2 A192 A201 1
A11 52 A32 A410 3259 A62 A73 4 A94 A101 2 A121 19 A143 A152 1 A173 2 A192 A202 2
A11 34 A32 A46 14459 A61 A75 1 A93 A101 4 A123 50 A143 A152 3 A173 1 A191 A201 2
A11 61 A32 A40 15925 A61 A73 2 A93 A101 4 A123 67 A143 A152 1 A174 2 A192 A201 1
A14 64 A32 A46 15279 A61 A75 1 A94 A101 1 A121 69 A143 A152 4 A173 2 A192 A201 1
A11 27 A30 A42 2327 A61 A72 1 A92 A102 3 A124 23 A141 A152 4 A171 1 A192 A201 1
A12 23 A30 A49 14157 A61 A74 4 A93 A101 4 A124 48 A143 A151 4 A173 2 A192 A201 1
A14 40 A32 A45 4117 A65 A72 4 A92 A101 3 A124 40 A141 A152 2 A173 2 A191 A201 1
A11 7 A30 A49 16402 A61 A74 2 A93 A101 1 A122 38 A143 A151 3 A173 1 A192 A201 1
A14 23 A32 A44 5123 A61 A75 2 A92 A101 4 A124 34 A143 A152 4 A173 2 A191 A201 2
A12 63 A32 A46 8885 A62 A74 1 A93 A101 3 A122 25 A143 A151 1 A173 1 A192 A201 2
A11 27 A34 A43 547 A61 A73 3 A93 A103 1 A121 25 A143 A151 2 A173 2 A191 A201 1
A14 53 A32 A46 13345 A65 A71 1 A92 A102 3 A124 68 A143 A151 2 A173 1 A192 A201 1
A14 52 A32 A40 9286 A63 A72 2 A92 A101 4 A123 68 A141 A152 3 A172 2 A191 A201 2
A14 54 A32 A46 1265 A64 A74 3 A93 A101 2 A123 20 A143 A152 3 A174 1 A192 A201 2
A14 39 A34 A48 1634 A61 A75 4 A94 A101 3 A122 65 A143 A153 3 A173 2 A192 A201 2
A14 69 A32 A44 8995 A61 A72 2 A93 A101 2 A121 32 A143 A151 2 A173 2 A192 A201 1
A12 37 A31 A41 17903 A61 A74 2 A93 A101 4 A123 49 A143 A152 4 A173 2 A192 A201 2
A11 39 A32 A44 1510 A61 A75 3 A92 A101 2 A122 68 A143 A152 1 A173 1 A192 A201 1
A14 9 A32 A45 7951 A63 A73 2 A93 A101 1 A123 59 A143 A152 4 A172 2 A191 A201 2
A14 42 A32 A41 10651 A65 A74 2 A93 A101 2 A122 32 A143 A152 1 A172 1 A191 A201 2
A14 45 A32 A45 15769 A63 A75 2 A93 A101 3 A124 23 A143 A152 4 A172 2 A192 A201 2
A12 61 A34 A45 12114 A65 A73 2 A92 A101 3 A123 29 A143 A152 3 A173 2 A191 A201 1
A12 15 A32 A40 15931 A63 A73 2 A93 A101 2 A123 58 A143 A152 1 A173 2 A191 A202 2
A14 6 A33 A40 5793 A61 A71 2 A93 A101 1 A124 23 A143 A151 2 A173 2 A191 A201 1
A12 21 A34 A410 12738 A61 A75 2 A94 A101 4 A123 47 A143 A152 1 A172 2 A192 A201 1
A14 43 A32 A42 10329 A62 A75 2 A94 A101 2 A121 29 A143 A152 2 A173 2 A192 A201 2
A14 24 A32 A410 10994 A61 A75 4 A93 A101 3 A121 23 A143 A152 4 A173 1 A191 A201 1
A12 18 A32 A410 4059 A61 A72 2 A93 A101 3 A123 67 A142 A152 3 A173 1 A191 A202 1
A14 29 A32 A42 7456 A61 A73 4 A92 A101 2 A121 72 A143 A152 1 A174 2 A192 A201 2
A14 11 A32 A43 13996 A65 A72 4 A93 A101 2 A123 50 A143 A152 2 A173 2 A192 A201 2
A11 45 A34 A41 16245 A61 A71 1 A93 A101 2 A121 54 A143 A152 4 A173 2 A192 A201 2
A14 47 A34 A49 16285 A64 A74 1 A92 A103 4 A121 33 A141 A152 3 A173 2 A192 A201 1
A12 17 A32 A410 11921 A64 A75 4 A93 A101 3 A122 37 A143 A152 3 A173 2 A191 A201 2
A14 5 A32 A46 13460 A61 A75 4 A93 A101 3 A124 40 A141 A152 3 A172 1 A191 A201 1
A12 40 A34 A46 18043 A61 A74 2 A92 A101 3 A123 52 A143 A151 4 A173 2 A191 A201 2
A14 41 A34 A45 5447 A61 A72 1 A93 A101 4 A124 74 A143 A152 4 A173 2 A192 A201 1
A12 44 A34 A42 15803 A63 A73 3 A93 A101 1 A124 35 A143 A152 4 A171 1 A192 A201 2
A11 65 A30 A45 7702 A63 A73 1 A91 A101 3 A121 30 A143 A152 3 A173 1 A191 A201 1
A14 63 A33 A48 8968 A65 A75 4 A92 A101 3 A122 43 A141 A153 1 A173 1 A192 A201 2
A11 17 A31 A48 15109 A61 A75 4 A93 A103 1 A124 74 A141 A152 2 A172 2 A192 A201 1
A12 5 A32 A49 2422 A61 A73 2 A93 A101 4 A124 35 A143 A151 4 A173 2 A192 A201 1
A14 20 A31 A40 13408 A61 A73 2 A92 A101 1 A123 28 A143 A151 1 A173 2 A192 A201 1
A14 31 A32 A40 16913 A63 A71 1 A93 A101 1 A124 46 A143 A151 2 A173 2 A192 A201 2
A13 69 A33 A42 11335 A61 A73 2 A93 A101 1 A121 36 A143 A152 3 A172 2 A192 A201 1
A14 38 A32 A42 4231 A61 A73 3 A93 A101 1 A122 69 A143 A152 1 A174 1 A192 A201 1
A12 8 A32 A410 5497 A61 A72 3 A93 A101 4 A123 36 A143 A153 3 A172 2 A192 A201 1
A12 68 A32 A48 10803 A61 A73 2 A94 A101 4 A122 63 A143 A152 2 A173 2 A192 A201 2
A12 43 A32 A410 6385 A61 A75 3 A93 A101 1 A121 50 A143 A152 4 A172 2 A192 A201 1
A14 59 A32 A40 5823 A61 A74 3 A92 A101 2 A122 32 A143 A152 3 A173 1 A192 A201 1
A14 39 A32 A41 13981 A61 A72 1 A94 A101 2 A121 74 A143 A152 1 A172 2 A192 A201 1
A14 48 A34 A41 7439 A61 A72 3 A93 A101 2 A123 34 A143 A152 4 A172 2 A192 A201 2
A14 26 A31 A42 14791 A63 A73 4 A92 A103 2 A124 68 A143 A152 1 A172 2 A191 A201 1
A11 50 A31 A45 11128 A64 A73 4 A93 A103 3 A124 36 A141 A152 2 A173 2 A192 A201 2
A12 34 A32 A40 11337 A61 A73 1 A93 A101 4 A123 34 A143 A152 2 A173 1 A192 A201 2
A11 14 A34 A41 13917 A64 A73 2 A93 A101 4 A122 35 A143 A152 4 A172 1 A192 A201 1
A13 13 A33 A40 3026 A61 A74 1 A93 A101 1 A123 25 A143 A151 1 A174 1 A192 A201 1
A12 70 A33 A44 9561 A61 A75 2 A92 A103 3 A121 30 A143 A151 1 A173 2 A192 A201 2
A14 17 A32 A46 7947 A65 A73 2 A93 A101 1 A122 52 A143 A152 1 A173 1 A191 A201 2
A12 13 A32 A48 14879 A63 A75 2 A93 A101 1 A121 28 A143 A152 1 A172 1 A192 A201 2
A11 4 A30 A410 8636 A64 A73 2 A92 A101 4 A124 23 A143 A151 2 A173 2 A192 A201 1
A11 8 A33 A40 17296 A61 A71 2 A93 A101 3 A124 39 A143 A152 1 A173 2 A191 A201 1
A14 23 A34 A46 8294 A61 A73 1 A93 A101 2 A123 21 A143 A152 2 A173 1 A192 A201 1
A14 11 A32 A44 9865 A65 A74 2 A91 A101 4 A123 37 A141 A152 1 A173 1 A191 A201 1
A11 46 A34 A410 15284 A61 A75 3 A93 A103 3 A121 63 A142 A152 1 A173 1 A192 A201 1
A11 4 A34 A40 5310 A61 A74 3 A92 A101 3 A123 62 A143 A151 3 A173 1 A191 A201 1
A14 60 A32 A42 11150 A63 A75 2 A92 A101 4 A123 53 A141 A151 3 A172 2 A192 A201 1
A11 67 A34 A46 5831 A65 A75 3 A93 A101 4 A122 24 A143 A151 1 A173 2 A191 A201 1
A14 31 A31 A410 2264 A65 A74 4 A92 A101 1 A121 32 A143 A152 2 A172 1 A192 A201 1
A14 40 A32 A40 13247 A61 A73 1 A93 A101 1 A124 22 A143 A152 1 A173 1 A191 A201 1
A11 50 A32 A46 10885 A65 A73 1 A92 A101 1 A123 63 A143 A152 3 A172 1 A192 A201 2
A11 40 A30 A44 13898 A61 A75 2 A93 A101 2 A124 69 A141 A152 1 A174 2 A192 A201 1
A14 52 A32 A40 7398 A61 A75 2 A92 A103 4 A124 36 A143 A153 3 A173 2 A191 A201 1
A12 47 A32 A40 14272 A62 A72 4 A94 A101 3 A124 47 A143 A152 1 A173 2 A192 A201 1
A12 59 A32 A40 6169 A61 A75 2 A93 A101 4 A121 53 A143 A151 4 A173 1 A191 A201 1
A14 31 A32 A49 16136 A61 A72 3 A93 A101 3 A121 70 A143 A151 1 A173 2 A192 A201 1
A14 9 A31 A42 6888 A62 A73 4 A92 A101 2 A122 56 A141 A152 2 A173 1 A192 A201 1
A14 64 A32 A44 4901 A61 A72 3 A93 A103 4 A121 34 A143 A152 3 A173 1 A192 A201 1
A14 23 A32 A410 859 A61 A74 1 A92 A101 3 A123 38 A143 A151 4 A172 2 A192 A201 2
A12 5 A32 A49 8190 A61 A75 3 A94 A101 3 A123 42 A143 A152 3 A174 1 A192 A201 1
A11 40 A34 A45 10598 A61 A73 1 A93 A101 1 A123 53 A143 A152 3 A173 2 A191 A201 1
A14 23 A33 A49 4116 A61 A72 3 A93 A101 2 A121 62 A143 A152 2 A174 2 A192 A201 2
A13 29 A34 A48 17005 A64 A73 1 A93 A101 4 A124 69 A143 A151 1 A171 1 A191 A201 1
A12 32 A33 A48 17249 A63 A74 2 A93 A101 1 A121 37 A143 A151 2 A173 1 A192 A201 2
A14 4 A32 A40 2503 A61 A73 3 A93 A101 2 A122 74 A143 A151 1 A172 2 A192 A201 1
A11 38 A33 A49 5192 A65 A73 1 A93 A101 1 A123 22 A143 A153 4 A173 2 A191 A201 1
A12 62 A32 A45 12580 A61 A72 3 A93 A101 4 A124 51 A143 A152 2 A173 2 A191 A201 1
A11 36 A32 A49 1114 A61 A73 4 A93 A101 3 A122 20 A141 A152 2 A173 2 A191 A201 2
A12 54 A34 A42 1518 A65 A73 2 A93 A101 4 A121 31 A142 A153 3 A173 2 A192 A201 1
A11 15 A32 A42 7704 A61 A74 1 A92 A101 2 A123 63 A143 A152 2 A173 2 A192 A201 1
A11 23 A34 A45 13916 A65 A72 4 A93 A101 4 A121 48 A143 A152 1 A173 2 A191 A201 1
A11 56 A34 A49 12620 A61 A74 3 A93 A101 2 A121 52 A143 A152 2 A173 1 A192 A201 1
A14 46 A34 A46 5479 A64 A73 4 A93 A101 1 A123 48 A143 A152 2 A173 2 A191 A201 2
A14 53 A34 A42 16559 A61 A73 3 A94 A101 2 A122 69 A143 A152 4 A173 1 A192 A201 1
A13 32 A32 A42 4304 A61 A73 2 A91 A101 3 A122 72 A143 A152 1 A173 1 A192 A201 2
A14 60 A32 A41 1185 A61 A74 4 A93 A101 3 A122 42 A143 A152 3 A174 2 A192 A201 1
A12 42 A32 A49 12422 A63 A75 2 A94 A101 3 A124 66 A141 A153 1 A173 2 A192 A201 2
A12 59 A32 A42 10780 A61 A75 1 A93 A101 1 A124 62 A143 A151 4 A174 2 A192 A201 1
A14 46 A32 A44 15810 A65 A74 3 A93 A102 2 A122 51 A143 A152 1 A171 2 A191 A201 2
A11 53 A33 A49 16406 A61 A73 3 A93 A101 1 A121 59 A143 A151 1 A173 2 A192 A201 1
A14 26 A33 A48 16959 A61 A75 2 A92 A101 4 A122 67 A141 A152 2 A172 1 A192 A201 2
A11 47 A32 A41 9976 A61 A74 2 A93 A101 4 A121 28 A141 A152 2 A172 1 A192 A201 1
A14 41 A32 A42 8024 A62 A72 1 A92 A101 4 A123 36 A143 A152 1 A173 2 A191 A201 1
A11 26 A32 A41 2235 A65 A75 4 A92 A101 4 A123 37 A143 A152 1 A174 2 A192 A201 2
A14 48 A32 A48 14502 A61 A73 3 A93 A101 3 A122 25 A143 A152 3 A173 2 A192 A201 1
A12 55 A34 A45 4853 A62 A72 3 A92 A101 2 A122 37 A143 A152 4 A174 2 A192 A201 2
A14 53 A32 A45 16210 A61 A73 1 A94 A101 3 A121 42 A143 A152 2 A172 1 A191 A201 1
A11 11 A32 A49 9712 A62 A73 1 A93 A101 2 A122 33 A142 A152 2 A172 1 A192 A201 1
A13 4 A30 A48 14416 A65 A73 2 A93 A101 2 A122 59 A141 A151 2 A173 1 A191 A201 2
A14 11 A33 A43 8004 A61 A73 2 A93 A101 1 A123 60 A143 A152 2 A173 2 A191 A201 1
A12 32 A33 A43 14496 A61 A72 4 A93 A101 4 A123 41 A143 A151 1 A172 2 A192 A201 1
A14 8 A32 A49 4328 A65 A72 1 A93 A101 2 A123 70 A141 A152 1 A174 2 A191 A201 2
A14 50 A31 A40 13103 A65 A74 4 A93 A101 4 A122 70 A143 A151 3 A173 1 A191 A201 1
A12 37 A32 A41 18001 A61 A74 1 A92 A101 4 A123 22 A142 A152 2 A174 1 A192 A202 1
A14 68 A32 A41 4292 A61 A73 3 A93 A101 4 A122 56 A143 A152 2 A173 1 A191 A201 1
A13 58 A33 A45 16534 A61 A71 1 A93 A101 3 A121 22 A143 A152 1 A173 2 A192 A201 2
A14 46 A32 A43 14639 A61 A72 1 A93 A101 4 A123 23 A143 A152 3 A173 1 A192 A201 2
A11 33 A32 A410 2825 A65 A75 3 A91 A101 2 A121 59 A141 A152 1 A173 2 A192 A201 2
A12 20 A32 A42 7004 A62 A73 1 A93 A103 3 A123 62 A143 A152 2 A173 1 A191 A201 1
A14 29 A34 A42 18215 A61 A73 4 A92 A101 4 A123 41 A141 A152 2 A174 2 A191 A201 1
A14 11 A32 A42 2236 A61 A71 2 A94 A101 1 A124 58 A143 A152 4 A174 2 A192 A201 1
A12 50 A33 A45 15720 A61 A74 2 A94 A101 4 A124 71 A143 A152 4 A171 2 A192 A201 1
A14 49 A32 A48 6218 A61 A73 4 A92 A101 4 A121 55 A142 A152 4 A172 2 A192 A201 1
A12 71 A32 A46 7743 A61 A72 3 A93 A101 3 A124 29 A143 A153 3 A173 1 A191 A201 1
A11 36 A30 A43 4353 A61 A72 1 A92 A101 2 A123 73 A143 A152 1 A173 1 A192 A201 2
A12 4 A32 A43 2326 A61 A73 4 A93 A103 4 A123 29 A143 A152 2 A173 1 A191 A201 2
A12 22 A34 A410 3244 A61 A75 2 A92 A101 3 A121 31 A141 A151 2 A172 2 A192 A201 1
A13 34 A32 A41 3994 A61 A75 2 A93 A101 3 A124 32 A142 A152 3 A173 1 A192 A201 2
A11 17 A30 A40 14716 A61 A74 4 A93 A101 2 A121 26 A141 A151 2 A173 2 A191 A201 2
A14 56 A30 A49 14773 A61 A74 2 A92 A101 3 A124 43 A142 A152 2 A173 1 A192 A201 1
A14 51 A32 A41 5844 A61 A72 4 A93 A101 2 A121 36 A143 A152 1 A173 1 A191 A201 1
